Date-Time,Burned
2021-11-23T00:08:02,410298232399038
2021-11-23T00:18:03,410298232399038
2021-11-23T00:28:04,410298232399038
2021-11-23T00:38:04,410298232399038
2021-11-23T00:48:05,410298232399038
2021-11-23T00:58:05,410298232399038
2021-11-23T01:08:06,410298232399038
2021-11-23T01:18:06,410298232399038
2021-11-23T01:28:07,410298232399038
2021-11-23T01:38:07,410298232399038
2021-11-23T01:48:08,410298232399038
2021-11-23T01:58:08,410298232399038
2021-11-23T02:08:09,410298232399038
2021-11-23T02:18:10,410298232399038
2021-11-23T02:28:10,410298232399038
2021-11-23T02:38:11,410298232399038
2021-11-23T02:48:11,410298232399038
2021-11-23T02:58:12,410298232399038
2021-11-23T03:08:12,410298232399038
2021-11-23T03:18:13,410298232399038
2021-11-23T03:28:14,410298232399038
2021-11-23T03:38:14,410298232399038
2021-11-23T03:48:15,410298232399038
2021-11-23T03:58:15,410298232399038
2021-11-23T04:08:16,410298232399038
2021-11-23T04:18:16,410298232619038
2021-11-23T04:28:17,410298232619038
2021-11-23T04:38:18,410298232619038
2021-11-23T04:48:18,410298232619038
2021-11-23T04:58:19,410298232619038
2021-11-23T05:08:19,410298232619038
2021-11-23T05:18:20,410298232619038
2021-11-23T05:28:20,410298232619038
2021-11-23T05:38:21,410298232619038
2021-11-23T05:48:22,410298232619038
2021-11-23T05:58:22,410298232619038
2021-11-23T06:08:23,410298232619038
2021-11-23T06:18:23,410298232619038
2021-11-23T06:28:24,410298232619038
2021-11-23T06:38:24,410298232619038
2021-11-23T06:48:25,410298232619038
2021-11-23T06:58:25,410298232619038
2021-11-23T07:08:26,410298232619038
2021-11-23T07:18:26,410298232619038
2021-11-23T07:28:27,410298232619038
2021-11-23T07:38:27,410298232619038
2021-11-23T07:48:28,410298232619038
2021-11-23T07:58:28,410298232619038
2021-11-23T08:08:29,410298232619038
2021-11-23T08:18:30,410298232619038
2021-11-23T08:28:30,
2021-11-23T08:38:31,
2021-11-23T08:48:32,
2021-11-23T08:58:32,
2021-11-23T09:08:33,
2021-11-23T09:18:33,
2021-11-23T09:28:34,
2021-11-23T09:38:34,
2021-11-23T09:48:35,
2021-11-23T09:58:36,
2021-11-23T10:08:36,
2021-11-23T10:18:37,410298232619038
2021-11-23T10:28:37,410298232619038
2021-11-23T10:38:38,410298232619038
2021-11-23T10:48:39,410298232619038
2021-11-23T10:58:39,410298232619038
2021-11-23T11:08:40,410298232619038
2021-11-23T11:18:40,410298232619038
2021-11-23T11:28:41,410298232619038
2021-11-23T11:38:41,410298232619038
2021-11-23T11:48:42,410298232619038
2021-11-23T11:58:43,410298232619038
2021-11-23T12:08:43,410298232619038
2021-11-23T12:18:44,410298232619038
2021-11-23T12:28:44,410298232619038
2021-11-23T12:38:45,410298232619038
