Date-Time,Price,High,Low,Volume
2021-11-10T03:38:32,78.00,n/a,n/a,n/a
2021-11-10T03:48:41,78.00,n/a,n/a,n/a
2021-11-10T03:58:48,78.00,n/a,n/a,n/a
2021-11-10T04:08:56,78.00,n/a,n/a,n/a
2021-11-10T04:19:03,78.00,n/a,n/a,n/a
2021-11-10T04:29:11,78.00,n/a,n/a,n/a
2021-11-10T04:39:19,78.00,n/a,n/a,n/a
2021-11-10T04:49:27,78.00,n/a,n/a,n/a
2021-11-10T04:59:36,78.00,n/a,n/a,n/a
2021-11-10T05:09:44,78.00,n/a,n/a,n/a
2021-11-10T05:19:52,78.00,n/a,n/a,n/a
2021-11-10T05:30:00,78.00,n/a,n/a,n/a
2021-11-10T05:40:08,78.00,n/a,n/a,n/a
2021-11-10T05:50:16,78.00,n/a,n/a,n/a
2021-11-10T06:00:23,78.00,n/a,n/a,n/a
2021-11-10T06:10:30,78.00,n/a,n/a,n/a
2021-11-10T06:20:40,78.00,n/a,n/a,n/a
2021-11-10T06:30:48,78.00,n/a,n/a,n/a
2021-11-10T06:40:55,78.00,n/a,n/a,n/a
2021-11-10T06:51:02,78.00,n/a,n/a,n/a
2021-11-10T07:01:09,78.00,n/a,n/a,n/a
2021-11-10T07:11:17,78.00,n/a,n/a,n/a
2021-11-10T07:21:26,78.00,n/a,n/a,n/a
2021-11-10T07:31:32,78.00,n/a,n/a,n/a
2021-11-10T07:41:39,78.00,n/a,n/a,n/a
2021-11-10T07:51:46,78.00,n/a,n/a,n/a
2021-11-10T08:01:53,78.00,n/a,n/a,n/a
2021-11-10T08:12:00,78.00,n/a,n/a,n/a
2021-11-10T08:22:08,78.00,n/a,n/a,n/a
2021-11-10T08:32:16,78.00,n/a,n/a,n/a
2021-11-10T08:42:24,78.00,n/a,n/a,n/a
2021-11-10T08:52:31,78.00,n/a,n/a,n/a
2021-11-10T09:02:39,78.00,n/a,n/a,n/a
2021-11-10T09:12:45,78.00,n/a,n/a,n/a
2021-11-10T09:22:53,78.00,n/a,n/a,n/a
2021-11-10T09:33:00,78.00,n/a,n/a,n/a
2021-11-10T09:43:07,78.00,n/a,n/a,n/a
2021-11-10T09:53:14,78.00,n/a,n/a,n/a
2021-11-10T10:03:22,78.00,n/a,n/a,n/a
2021-11-10T10:13:29,78.00,n/a,n/a,n/a
2021-11-10T10:23:37,112.42,115.00,105.47,26937736
2021-11-10T10:33:44,111.4999,119.46,105.47,40241964
2021-11-10T10:43:52,110.4699,119.46,105.47,46211917
2021-11-10T10:53:59,108.54,119.46,105.47,51634305
2021-11-10T11:04:06,100.83,119.46,100.66,58845485
2021-11-10T11:14:14,99.6325,119.46,95.65,67556072
2021-11-10T11:24:22,100.84,119.46,95.65,71527153
2021-11-10T11:34:28,100.21,119.46,95.65,74521537
2021-11-10T11:44:35,98.19,119.46,95.65,76986844
2021-11-10T11:54:43,96.01,119.46,95.28,80140190
2021-11-10T12:04:50,99.97,119.46,95.20,83249016
2021-11-10T12:14:57,98.84,119.46,95.20,85690522
2021-11-10T12:25:04,100.7699,119.46,95.20,87584585
2021-11-10T12:35:11,102.7599,119.46,95.20,90475752
2021-11-10T12:45:18,102.8899,119.46,95.20,92428428
2021-11-10T12:55:26,99.52,119.46,95.20,94546743
2021-11-10T13:05:33,101.69,119.46,95.20,97409461
2021-11-10T13:15:42,100.73,119.46,95.20,101512896
2021-11-10T13:25:55,100.73,119.46,95.20,101922943
2021-11-10T13:36:04,100.73,119.46,95.20,101999813
2021-11-10T13:46:12,100.73,119.46,95.20,102107378
2021-11-10T13:56:20,100.73,119.46,95.20,102210944
2021-11-10T14:06:27,100.73,119.46,95.20,102396666
2021-11-10T14:16:35,100.73,119.46,95.20,102439925
2021-11-10T14:26:43,100.73,119.46,95.20,102472515
2021-11-10T14:36:50,100.73,119.46,95.20,102508189
2021-11-10T14:46:58,100.73,119.46,95.20,102626254
2021-11-10T14:57:06,100.73,119.46,95.20,102696740
2021-11-10T15:07:14,100.73,119.46,95.20,102736585
2021-11-10T15:17:21,100.73,119.46,95.20,102827512
2021-11-10T15:27:29,100.73,119.46,95.20,102954513
2021-11-10T15:37:38,100.73,119.46,95.20,103078318
2021-11-10T15:47:46,100.73,119.46,95.20,103160870
2021-11-10T15:57:54,100.73,119.46,95.20,103202397
2021-11-10T16:08:02,100.73,119.46,95.20,103254213
2021-11-10T16:18:10,100.73,119.46,95.20,103395548
2021-11-10T16:28:19,100.73,119.46,95.20,103436718
2021-11-10T16:38:27,100.73,119.46,95.20,103470859
2021-11-10T16:48:34,100.73,119.46,95.20,103510648
2021-11-10T16:58:42,100.73,119.46,95.20,103588816
2021-11-10T17:08:50,100.73,119.46,95.20,103626854
2021-11-10T17:18:57,100.73,119.46,95.20,103679466
2021-11-10T17:29:05,100.73,119.46,95.20,103679466
2021-11-10T17:39:13,100.73,119.46,95.20,103679466
2021-11-10T17:49:20,100.73,119.46,95.20,103679466
2021-11-10T17:59:28,100.73,119.46,95.20,103679466
2021-11-10T18:09:36,100.73,119.46,95.20,103679466
2021-11-10T18:19:43,100.73,119.46,95.20,103679466
2021-11-10T18:29:51,100.73,119.46,95.20,103679466
2021-11-10T18:39:59,100.73,119.46,95.20,103679466
2021-11-10T18:50:07,100.73,119.46,95.20,103679466
2021-11-10T19:00:15,100.73,119.46,95.20,103679466
2021-11-10T19:10:23,100.73,119.46,95.20,103679466
2021-11-10T19:20:31,100.73,119.46,95.20,103679466
2021-11-10T19:30:41,100.73,119.46,95.20,103679466
2021-11-10T19:40:50,100.73,119.46,95.20,103679466
2021-11-10T19:50:58,100.73,119.46,95.20,103679466
2021-11-10T20:01:06,100.73,119.46,95.20,103679466
2021-11-10T20:11:14,100.73,119.46,95.20,103679466
2021-11-10T20:21:22,100.73,119.46,95.20,103679466
2021-11-10T20:31:29,100.73,119.46,95.20,103679466
2021-11-10T20:41:38,100.73,119.46,95.20,103679466
2021-11-10T20:51:46,100.73,119.46,95.20,103679466
2021-11-10T21:01:54,100.73,119.46,95.20,103679466
